gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,eventType
2596135852,,,,,,,,,,,,,,,,,,,,,,,,,,40645197,,,,,,,,,,CC_BY_NC_4_0,,,2022-04-10T10:47:34Z,,,https://www.inaturalist.org/observations/40645197,,,,,Tonya Tromblee,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,Coordinate uncertainty increased to 30780m to protect threatened taxon,,,https://www.inaturalist.org/observations/40645197,40645197,,Tonya Tromblee,,,,,,,,,,,,,PRESENT,,,,,,,,blue-green cactus,,,,,,,,,,,2020-02-09T08:57:00,08:57:00-05:00,,,2020,2,9,2020/02/09 8:57 AM EST,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,,"Minas Gerais, BR",,,,,,,,-16.968105,-43.134601,30780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91884996,,,,cactus-d,,2020-03-24T19:37:07,,,,442098,,,,,,,,Pilosocereus fulvilanatus (Buining & Brederoo) F.Ritter,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pilosocereus,Pilosocereus,,,fulvilanatus,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:58:17.929Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7284441,7284441,6,7707728,220,422,2519,3084370,,7284441,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus (Buining & Brederoo) F.Ritter,Pilosocereus fulvilanatus,,DWC_ARCHIVE,2023-07-06T12:58:17.929Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.364_2,Itacambira,,,NT,
2576251873,,,,,,,,,,,,,,,,,,,,,,,,,,39460556,,,,,,,,,,CC0_1_0,,,2023-06-11T17:27:07Z,,,https://www.inaturalist.org/observations/39460556,,,,,Arne Holgersson,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/39460556,39460556,,Arne Holgersson,,,,,,,fruiting|flower budding,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2020-01-25T00:00:00,,,,2020,1,25,2020/01/25 7:27 PM UTC,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,,"Boa Nova, BA, 45250-000, Brasilien",,,,,,,,-16.866207,-43.008976,2076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89063658,,,,cactus-d,,2020-03-02T20:55:29,,,,440351,,,,,,,,Melocactus ernestii Vaupel,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Melocactus,Melocactus,,,ernestii,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,SE,2023-07-06T12:56:03.763Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7280846,7280846,6,7707728,220,422,2519,5384242,,7280846,Melocactus ernestii,Melocactus ernestii Vaupel,Melocactus ernestii,,DWC_ARCHIVE,2023-07-06T12:56:03.763Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.91_2,Botumirim,,,LC,
2575931643,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1427103,,,,,,,,,,CC_BY_4_0,,,2023-05-26T15:19:07Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,"{""project"" : ""Plantas do Brasil ""}",urn:catalog:JBRJ:RB:1427103,RB01427103,82606,"B.T.P.M. Góes; M.L. Fonseca, M.L. Bergamini, L.L. Guimarães e B.S. Barros",,,,,,,,,,,,,PRESENT,,,,,,,RB 802241,Arbusto suculento cerca de 6 metros de altura com caule principal cinza e secundários veerdes. Presença de espinhos na base. Frtos carnoso verde,,,,,,,,,,,2019-05-09T00:00:00,,,,2019,5,9,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Goiás,,Nova Roma,"Propriedade do Sr.Jair, GO-112, estrada de chão próximo ao povoado São Sebastião (Brejão).",,,,,,,,,-13.865556,-46.922222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.R. Gonzaga,,2023-05-24T00:00:00,,,,,,,,,,,,Cereus pierre-braunianus Esteves,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Cereus,Cereus,,,pierre-braunianus,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:03.646Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,8044699,8044699,6,7707728,220,422,2519,3084079,,8044699,Cereus pierre-braunianus,Cereus pierre-braunianus Esteves,Cereus pierrebraunianus Esteves,,EML,2023-06-21T19:33:03.646Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.9_1,Goiás,BRA.9.164_2,Nova Roma,,,VU,
2573964897,,,,,,,,,,,,,,,,,,,,,,,,,,26600246,,,,,,,,,,CC_BY_NC_4_0,,,2023-04-02T10:16:27Z,,,https://www.inaturalist.org/observations/26600246,,,,,Onildo João Marini Filho,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/26600246,26600246,,Onildo João Marini Filho,https://orcid.org/0000-0003-4857-0865,,,,,,no evidence of flowering,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2019-06-08T08:56:20,08:56:20-03:00,,,2019,6,8,Sat Jun 08 2019 08:56:20 GMT-0300 (GMT-3),,,,,,,,,,,SOUTH_AMERICA,,,,BR,Distrito Federal,,,,"Parque Nacional de Brasília, Brasília, DF, BR",,,,,,,,-15.732169,-47.917578,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78171069,,,,Mattheus Mota,,2019-11-19T01:31:17,,,,191896,,,,,,,,Epiphyllum phyllanthus (L.) Haw.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Epiphyllum,Epiphyllum,,,phyllanthus,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:29:29.674Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,5384030,5384030,6,7707728,220,422,2519,3084180,,5384030,Epiphyllum phyllanthus,Epiphyllum phyllanthus (L.) Haw.,Epiphyllum phyllanthus,,DWC_ARCHIVE,2023-07-06T12:29:29.674Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.7_1,Distrito Federal,BRA.7.1_2,Brasília,,,LC,
2573913432,,,,,,,,,,,,,,,,,,,,,,,,,,38443052,,,,,,,,,,CC_BY_NC_4_0,,,2023-03-25T12:09:43Z,,,https://www.inaturalist.org/observations/38443052,,,,,Mattheus Mota,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/38443052,38443052,,Mattheus Mota,,,,,,,no evidence of flowering,,,,,,PRESENT,,,,,,,,Discocactus sp.,,,,,,,,,,,2020-01-28T11:34:41,11:34:41-03:00,,,2020,1,28,2020-01-28 11:34:41 AM GMT-03:00,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Goiás,,,,Parque Nacional da Chapada dos Veadeiros,,,,,,,,-14.038359,-47.622971,16829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270912723,,,,Martin Lowry,,2022-06-17T20:41:28,,,,191671,,,,,,,,Discocactus catingicola Buining & Brederoo,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Discocactus,Discocactus,,,catingicola,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:56:50.200Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7282141,7282141,6,7707728,220,422,2519,8022255,,7282141,Discocactus catingicola,Discocactus catingicola Buining & Brederoo,Discocactus catingicola,,DWC_ARCHIVE,2023-07-06T12:56:50.200Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.9_1,Goiás,BRA.9.61_2,Cavalcante,,,LC,
2557765459,,,,,,,,,,,,,,,,,,,,,,,,,,37507969,,,,,,,,,,CC_BY_4_0,,,2022-06-30T11:28:33Z,,,https://www.inaturalist.org/observations/37507969,,,,,Márcia Cristina Martins da Silva,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/37507969,37507969,,Márcia Cristina Martins da Silva,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2020-01-11T17:01:26,17:01:26-03:00,,,2020,1,11,2020-01-11 5:01:26 PM BRT,,,,,,,,,,,SOUTH_AMERICA,,,,BR,São Paulo,,,,"Estrada Ernesto Pinca, São Carlos - SP, Brasil",,,,,,,,-21.922066,-47.886433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83319967,,,,Víctor de Paiva,,2020-01-12T03:07:11,,,,165876,,,,,,,,Opuntia cochenillifera Karst.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Opuntia,Opuntia,,,cochenillifera,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:57:37.254Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,11164167,11164167,6,7707728,220,422,2519,3084187,,11164167,Opuntia cochenillifera,Opuntia cochenillifera Karst.,Opuntia cochenillifera,,DWC_ARCHIVE,2023-07-06T12:57:37.254Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.25_1,São Paulo,BRA.25.549_2,São Carlos,,,NE,
2540852324,,,,,,,,,,,,,,,,,,,,,,,,,,36859648,,,,,,,,,,CC_BY_NC_4_0,,,2021-02-28T20:29:50Z,,,https://www.inaturalist.org/observations/36859648,,,,,Edgard Emanuel de Morais Lopes,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/36859648,36859648,,Edgard Emanuel de Morais Lopes,,,,,,,fruiting,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2019-09-27T08:48:20,08:48:20-03:00,,,2019,9,27,2019-09-27 8:48:20 AM GMT-03:00,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,,diamantina,,,,,,,,-18.288864,-43.768396,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81282543,,,,Edgard Emanuel de Morais Lopes,,2019-12-22T18:59:21,,,,340980,,,,,,,,Cipocereus minensis (Werderm.) F.Ritter,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Cipocereus,Cipocereus,,,minensis,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:31:45.444Z,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7279921,7279921,6,7707728,220,422,2519,7279912,,7279921,Cipocereus minensis,Cipocereus minensis (Werderm.) F.Ritter,Cipocereus minensis,,DWC_ARCHIVE,2023-07-06T12:31:45.444Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.241_2,Diamantina,,,LC,
2515566410,,,,,,,,,,,,,,,,,,,,,,,,,,U  0180570@BRAHMS,,,,,,,,,,CC0_1_0,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,Naturalis Biodiversity Center,,,,Botany,,,PRESERVED_SPECIMEN,,,,https://data.biodiversitydata.nl/naturalis/specimen/U%20%200180570,U  0180570,"Ritter, F  1325 ",Ritter F,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1964-01-01T00:00:00,,,,1964,1,1,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,Brazil. Minas Gerais. Joaquim Felicio.,,,,,,,,,-17.754905,-44.178309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLOTYPE,Zappi DC,,1991-10-01T00:00:00,,,,,,,,,,,,Pilosocereus coerulescens (Lem.) F.Ritter,,,,,,,Plantae|Magnoliopsidae|Caryophyllales|Cactaceae,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pilosocereus,Pilosocereus,,,coerulescens,,,SPECIES,,,ICN,SYNONYM,,,15f819bd-6612-4447-854b-14d12ee1022d,NL,2023-06-07T14:31:50.065Z,,,,,,,,TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,StillImage,true,false,3959615,7284563,6,7707728,220,422,2519,3084370,,7284563,Pilosocereus aurisetus,Pilosocereus aurisetus (Werderm.) Byles & G.D.Rowley,Pilosocereus coerulescens (Lem.) F.Ritter subsp. aurilanatus (F.Ritter) Zappi,,DWC_ARCHIVE,2023-06-07T14:31:50.065Z,2023-01-30T10:29:24.933Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.413_2,Joaquim Felício,,,NE,
2512708207,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1424694,,,,,,,,,,CC_BY_4_0,,,2019-12-08T15:08:50Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,,urn:catalog:JBRJ:RB:1424694,RB01424694,1163,D.R. Gonzaga; L.C.M. Lopes & G. Martinelli,,,,,,,,,,,,,PRESENT,,,,,,,RB 800006,"Rupícola, ca. 1m, flor alva, e fruto verde imaturo.",,,,,,,,,,,2019-11-19T00:00:00,,,,2019,11,19,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Couto de Magalhães de Minas,Estrada Curralinho e Chapada do Couto.,,,,,,,,,-18.297778,-43.376944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.R.Gonzaga,,2019-11-19T00:00:00,,,,,,,,,,,,Cereus jamacaru DC.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Cereus,Cereus,,,jamacaru,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:03.587Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7282182,7282182,6,7707728,220,422,2519,3084079,,7282182,Cereus jamacaru,Cereus jamacaru DC.,Cereus jamacaru DC,,EML,2023-06-21T19:33:03.587Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.222_2,Couto de Magalhães de Minas,,,LC,
2512708103,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1424695,,,,,,,,,,CC_BY_4_0,,,2019-12-08T15:08:53Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,,urn:catalog:JBRJ:RB:1424695,RB01424695,1159,D.R. Gonzaga; L.C.M. Lopes & G. Martinelli,,,,,,,,,,,,,PRESENT,,,,,,,RB 800007,"Rupícola, ca. 1m, entouceirado na base, cladódios verdes, tricomas alvos, espinhos amarelos, frutos verdes imaturos, os maduros avinosado, segmentos do perianto persistentes, polpa magenta, sementes negras.",,,,,,,,,,,2019-11-16T00:00:00,,,,2019,11,16,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Serro,Distrito de Milho Verde. Estrada entre Três Barras e Datas.,,,,,,,,,-18.511667,-43.511944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.R.Gonzaga,,2019-11-16T00:00:00,,,,,,,,,,,,Pilosocereus aurisetus (Werderm.) Byles & G.D.Rowley,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pilosocereus,Pilosocereus,,,aurisetus,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:02.945Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7284563,7284563,6,7707728,220,422,2519,3084370,,7284563,Pilosocereus aurisetus,Pilosocereus aurisetus (Werderm.) Byles & G.D.Rowley,Pilosocereus aurisetus (Werderm.) Byles & G.D.Rowley,,EML,2023-06-21T19:33:02.945Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.789_2,Serro,,,LC,
2512708076,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1424375,,,,,,,,,,CC_BY_4_0,,,2019-12-03T21:09:46Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,"{""project"" : ""Parceria CNCFLORA.""}",urn:catalog:JBRJ:RB:1424375,RB01424375,1904,M.G.C. Fernandes; C.A.F. Junior; F. Saleme,,,,,,,,,,,,,PRESENT,,,,,,,RB 799690,,,,,,,,,,,,2019-08-07T00:00:00,,,,2019,8,7,,,,,,,"Cerrado, campo rupestre.",,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Grão Mogol,Área do areal; fornos desativados.,,,,,,,,,-17.009722,-43.566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arrojadoa eriocaulis Buining & Brederoo,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Arrojadoa,Arrojadoa,,,eriocaulis,,,SPECIES,,,,SYNONYM,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:12.997Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7282760,5623966,6,7707728,220,422,2519,3231933,,7282786,Arrojadoa dinae,Arrojadoa dinae subsp. eriocaulis (Buining & Brederoo) N.P.Taylor & Zappi,Arrojadoa eriocaulis Buining & Brederoo,,EML,2023-06-21T19:33:12.997Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.321_2,Guaraciama,,,EN,
2512708072,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1424693,,,,,,,,,,CC_BY_4_0,,,2019-12-08T15:08:47Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,,urn:catalog:JBRJ:RB:1424693,RB01424693,1158,D.R. Gonzaga; L.C.M. Lopes & G. Martinelli,,,,,,,,,,,,,PRESENT,,,,,,,RB 800005,"Epífita a ca. 2m, em Terminalia sp. Cladódios vináceos, pendentes, aréolas com tricomas alvos, frutos magentas, nítidos.",,,,,,,,,,,2019-11-15T00:00:00,,,,2019,11,15,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Serro,Distrito de Milho Verde. Monumento Natural Estadual Várzea do Lageado e Serra do Raio,,,,,,,,,-18.529167,-43.436111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.R.Gonzaga,,2019-11-15T00:00:00,,,,,,,,,,,,Lepismium cruciforme (Vell.) Miq.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Lepismium,Lepismium,,,cruciforme,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:13.271Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7279966,7279966,6,7707728,220,422,2519,8049434,,7279966,Lepismium cruciforme,Lepismium cruciforme (Vell.) Miq.,Lepismium cruciforme (Vell.) Miq.,,EML,2023-06-21T19:33:13.271Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.789_2,Serro,,,LC,
2512707734,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1424696,,,,,,,,,,CC_BY_4_0,,,2019-12-08T15:08:57Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,,urn:catalog:JBRJ:RB:1424696,RB01424696,1160,D.R. Gonzaga; L.C.M. Lopes & G. Martinelli,,,,,,,,,,,,,PRESENT,,,,,,,RB 800008,"Rupícola, ca. 2m, ereta a decumbente, cladódios azulados, espinhos cinzas, botão floral azulado, flor de antese noturna, com segmentos externos do perianto azulados, os internos alvos, filetes, anteras, estilete e estigma creme.",,,,,,,,,,,2019-11-18T00:00:00,,,,2019,11,18,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Serro,Distrito de São Gonçalo do Rio das Pedras. Cachoeira da Grota Seca.,,,,,,,,,-18.419722,-43.463333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.R.Gonzaga,,2019-11-18T00:00:00,,,,,,,,,,,,Cipocereus minensis (Werderm.) F.Ritter,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Cipocereus,Cipocereus,,,minensis,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:03.427Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7279921,7279921,6,7707728,220,422,2519,7279912,,7279921,Cipocereus minensis,Cipocereus minensis (Werderm.) F.Ritter,Cipocereus minensis (Werderm.) Ritter,,EML,2023-06-21T19:33:03.427Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.789_2,Serro,,,LC,
