gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,eventType
3912827638,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1466629,,,,,,,,,,CC_BY_4_0,,,2023-05-26T16:45:25Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,,urn:catalog:JBRJ:RB:1466629,RB01466629,1243,M. Groppo; H.F. Santos,,,,,,,,,,,,,PRESENT,,,,,,,RB 834172,"Epífita cerca de 2 metros do solo. Ramos verdes, cilíndricos, pêndulos. Frutos verde claros. Ramos na coleção em álcool. Submata úmido e sombreado com muita serapilheira. Dossel cerca de 12 metros",,,,,,,,,,,2006-10-23T00:00:00,,,,2006,10,23,,,,,,,"Beira da Lagoa do Diogo, com Floresta Estacional Semidecídua com elementos de cerradão .",,,,,SOUTH_AMERICA,,,,BR,São Paulo,,Luís Antônio,Estação Ecológica de Jataí,,,,,,,,,-21.623889,-47.806111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.R. Gonzaga,,2023-05-24T00:00:00,,,,,,,,,,,,Rhipsalis cereuscula Haw.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Rhipsalis,Rhipsalis,,,cereuscula,,,SPECIES,,,,SYNONYM,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:13.764Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7659514,7281134,6,7707728,220,422,2519,3084035,,7281134,Rhipsalis cereuscula,Rhipsalis cereuscula Haw. ex Phil.,Rhipsalis cereuscula Haw.,,EML,2023-06-21T19:33:13.764Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.25_1,São Paulo,BRA.25.314_2,Luís Antônio,,,LC,
3912825883,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1468650,,,,,,,,,,CC_BY_4_0,,,2023-05-26T15:15:25Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,,urn:catalog:JBRJ:RB:1468650,RB01468650,9962,J.E.Q. Faria; A.D. Silveira; B. Schindler & M. Figueira,,,,,,,,,,,,,PRESENT,,,,,,,RB 836054,"Cactos colunar, indivíduo em estágio reprodutivo variando de 1,5 à 5,0 metros de altura, botões florais verdes, flores cremes e frutos imaturos",,,,,,,,,,,2019-11-23T00:00:00,,,,2019,11,23,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Distrito Federal,,Brasília,"Região da Fercal, santuário do Morro da Pedreira",,,,,,,,,-15.51,-47.960278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.R. Gonzaga & L.P. Marcicano,,2023-05-24T00:00:00,,,,,,,,,,,,Cereus jamacaru subsp. calcirupicola (F.Ritter) N.P.Taylor & Zappi,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Cereus,Cereus,,,jamacaru,calcirupicola,,SUBSPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:04.607Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,5623274,5623274,6,7707728,220,422,2519,3084079,,7282182,Cereus jamacaru,Cereus jamacaru subsp. calcirupicola (F.Ritter) N.P.Taylor & Zappi,Cereus jamacaru ssp. calcirupicola (F.Ritter) N.P.Taylor & Zappi,,EML,2023-06-21T19:33:04.607Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.7_1,Distrito Federal,BRA.7.1_2,Brasília,,,,
3912364361,,,,,,,,,,,,,,,,,,,,,,,,,,135730800,,,,,,,,,,CC_BY_NC_4_0,,,2022-09-20T08:12:55Z,,,https://www.inaturalist.org/observations/135730800,,,,,Emanuela Rodrigues Araújo,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/135730800,135730800,,Emanuela Rodrigues Araújo,,,,,,,flowering,,,,,,PRESENT,,,,,,,,Árvore com muitos espinhos.,,,,,,,,,,,2022-09-19T20:26:00,20:26:00-04:00,,,2022,9,19,19-09-22 20:26,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Mato Grosso,,,,"Itiquira, MT, 78790-000, Brasil",,,,,,,,-17.200044,-54.141374,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298978892,,,,Emanuela Rodrigues Araújo,,2022-09-20T00:26:28,,,,166501,,,,,,,,Pereskia grandifolia Haw.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pereskia,Pereskia,,,grandifolia,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T13:09:43.187Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,5384214,5384214,6,7707728,220,422,2519,3084442,,5384214,Pereskia grandifolia,Pereskia grandifolia Haw.,Pereskia grandifolia,,DWC_ARCHIVE,2023-07-06T13:09:43.187Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.12_1,Mato Grosso,BRA.12.54_2,Itiquira,,,LC,
3881747495,,,,,,,,,,,,,,,,,,,,,,,,,,126140861,,,,,,,,,,CC_BY_NC_4_0,,,2023-04-12T23:34:58Z,,,https://www.inaturalist.org/observations/126140861,,,,,Rafael Silva,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,Coordinate uncertainty increased to 30598m to protect threatened taxon,,,https://www.inaturalist.org/observations/126140861,126140861,,Rafael Silva,,,,,,,,,,,,,PRESENT,,,,,,,,Créditos: Reinaldo Alves,,,,,,,,,,,2021-12-22T00:00:00,,,,2021,12,22,22-12-21,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,,"Minas Gerais, BR",,,,,,,,-19.153905,-46.202398,30598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348724255,,,,Martin Lowry,,2023-04-10T10:37:04,,,,870569,,,,,,,,Arthrocereus melanurus subsp. melanurus,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Arthrocereus,Arthrocereus,,,melanurus,melanurus,,SUBSPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:47:20.474Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7282659,7282659,6,7707728,220,422,2519,3946831,,7282658,Arthrocereus melanurus,Arthrocereus melanurus subsp. melanurus,Arthrocereus melanurus melanurus,,DWC_ARCHIVE,2023-07-06T12:47:20.474Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.646_2,Rio Paranaíba,,,,
3881496220,,,,,,,,,,,,,,,,,,,,,,,,,,128875842,,,,,,,,,,CC_BY_NC_4_0,,,2023-03-14T22:20:39Z,,,https://www.inaturalist.org/observations/128875842,,,,,Martin Lowry,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/128875842,128875842,,Martin Lowry,,,,,,,no evidence of flowering,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2022-06-30T11:34:00,11:34:00-03:00,,,2022,6,30,30-06-22 11:34,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,,"Buenópolis - State of Minas Gerais, 39230-000, Brazil",,,,,,,,-17.922,-44.249,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284428301,,,,Martin Lowry,,2022-07-31T21:39:47,,,,191674,,,,,,,,Discocactus placentiformis Schum.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Discocactus,Discocactus,,,placentiformis,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T13:09:02.958Z,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7281934,7281934,6,7707728,220,422,2519,8022255,,7281934,Discocactus placentiformis,Discocactus placentiformis Schum.,Discocactus placentiformis,,DWC_ARCHIVE,2023-07-06T13:09:02.958Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.99_2,Buenópolis,,,LC,
3873859214,,,,,,,,,,,,,,,,,,,,,,,,,,127561274,,,,,,,,,,CC_BY_NC_4_0,,,2023-04-12T23:29:30Z,,,https://www.inaturalist.org/observations/127561274,,,,,Martin Lowry,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/127561274,127561274,,Martin Lowry,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2022-06-30T11:36:00,11:36:00-03:00,,,2022,6,30,30-06-22 11:36,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,,"Buenópolis - State of Minas Gerais, 39230-000, Brazil",,,,,,,,-17.922,-44.249,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281776872,,,,Martin Lowry,,2022-07-23T20:03:29,,,,189494,,,,,,,,Arthrocereus rondonianus Backeb. & Voll,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Arthrocereus,Arthrocereus,,,rondonianus,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:46:29.986Z,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,3952729,3952729,6,7707728,220,422,2519,3946831,,3952729,Arthrocereus rondonianus,Arthrocereus rondonianus Backeb. & Voll,Arthrocereus rondonianus,,DWC_ARCHIVE,2023-07-06T12:46:29.986Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.99_2,Buenópolis,,,LC,
3873766398,,,,,,,,,,,,,,,,,,,,,,,,,,127561272,,,,,,,,,,CC_BY_NC_4_0,,,2023-02-04T19:52:20Z,,,https://www.inaturalist.org/observations/127561272,,,,,Martin Lowry,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/127561272,127561272,,Martin Lowry,,,,,,,no evidence of flowering,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2022-06-30T11:44:00,11:44:00-03:00,,,2022,6,30,30-06-22 11:44,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,,"Buenópolis - State of Minas Gerais, 39230-000, Brazil",,,,,,,,-17.922,-44.249,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281776870,,,,Martin Lowry,,2022-07-23T20:03:29,,,,442087,,,,,,,,Pilosocereus aurisetus (Werderm.) Byles & G.D.Rowley,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pilosocereus,Pilosocereus,,,aurisetus,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:46:48.753Z,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7284563,7284563,6,7707728,220,422,2519,3084370,,7284563,Pilosocereus aurisetus,Pilosocereus aurisetus (Werderm.) Byles & G.D.Rowley,Pilosocereus aurisetus,,DWC_ARCHIVE,2023-07-06T12:46:48.753Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.99_2,Buenópolis,,,LC,
3873744161,,,,,,,,,,,,,,,,,,,,,,,,,,127561275,,,,,,,,,,CC_BY_NC_4_0,,,2022-12-07T18:28:59Z,,,https://www.inaturalist.org/observations/127561275,,,,,Martin Lowry,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,Coordinate uncertainty increased to 30699m to protect threatened taxon,,,https://www.inaturalist.org/observations/127561275,127561275,,Martin Lowry,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2022-06-30T11:21:00,11:21:00-03:00,,,2022,6,30,30-06-22 11:21,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,,"Minas Gerais, BR",,,,,,,,-17.965106,-44.322527,30699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281776874,,,,Martin Lowry,,2022-07-23T20:03:30,,,,184186,,,,,,,,Cipocereus bradei (Backeb. & Voll) Zappi & N.P.Taylor,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Cipocereus,Cipocereus,,,bradei,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:46:18.627Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,3942172,3942172,6,7707728,220,422,2519,7279912,,3942172,Cipocereus bradei,Cipocereus bradei (Backeb. & Voll) Zappi & N.P.Taylor,Cipocereus bradei,,DWC_ARCHIVE,2023-07-06T12:46:18.627Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.99_2,Buenópolis,,,VU,
3873309462,,,,,,,,,,,,,,,,,,,,,,,,,,83568427,,,,,,,,,,CC_BY_NC_4_0,,,2023-03-25T21:16:08Z,,,https://www.inaturalist.org/observations/83568427,,,,,Marcelo Barbosa,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,Coordinate uncertainty increased to 31189m to protect threatened taxon,,,https://www.inaturalist.org/observations/83568427,83568427,,Marcelo Barbosa,,,,,,,no evidence of flowering,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2021-06-17T12:40:49,12:40:49-03:00,,,2021,6,17,2021-06-17 12:40:49-03:00,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Tocantins,,,,"Tocantins, BR",,,,,,,,-10.416439,-46.864157,31189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341369723,,,,Víctor de Paiva,,2023-03-14T22:28:50,,,,191671,,,,,,,,Discocactus catingicola Buining & Brederoo,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Discocactus,Discocactus,,,catingicola,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T13:04:02.017Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7282141,7282141,6,7707728,220,422,2519,8022255,,7282141,Discocactus catingicola,Discocactus catingicola Buining & Brederoo,Discocactus catingicola,,DWC_ARCHIVE,2023-07-06T13:04:02.017Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.27_1,Tocantins,BRA.27.73_2,Mateiros,,,LC,
3873287575,,,,,,,,,,,,,,,,,,,,,,,,,,105816561,,,,,,,,,,CC0_1_0,,,2023-01-27T22:07:20Z,,,https://www.inaturalist.org/observations/105816561,,,,,rebecca bachman,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/105816561,105816561,,rebecca bachman,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2021-12-20T11:32:15,11:32:15-05:00,,,2021,12,20,Mon Dec 20 2021 11:32:15 GMT-0500 (GMT-5),,,,,,,,,,,SOUTH_AMERICA,,,,BR,Goiás,,,,"São Domingos, GO, BR",,,,,,,,-13.735422,-46.3586,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234376886,,,,rebecca bachman,,2022-01-30T16:10:53,,,,443668,,,,,,,,Siccobaccatus estevesii (Buining & Brederoo) P.J.Braun & Esteves,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Micranthocereus,Siccobaccatus,,,estevesii,,,SPECIES,,,,SYNONYM,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CO,2023-07-06T13:07:09.517Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7279831,3943075,6,7707728,220,422,2519,7280082,,3943075,Micranthocereus estevesii,Micranthocereus estevesii (Buining & Brederoo) F.Ritter,Siccobaccatus estevesii,,DWC_ARCHIVE,2023-07-06T13:07:09.517Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.9_1,Goiás,BRA.9.102_2,Guarani de Goiás,,,LC,
3873214120,,,,,,,,,,,,,,,,,,,,,,,,,,127149021,,,,,,,,,,CC_BY_NC_4_0,,,2023-03-15T17:53:16Z,,,https://www.inaturalist.org/observations/127149021,,,,,Rafael Silva,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/127149021,127149021,,Rafael Silva,,,,,,,no evidence of flowering,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2022-07-20T17:10:24,17:10:24-03:00,,,2022,7,20,20-07-22 17:10,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,,Paredão,,,,,,,,-19.186445,-46.236065,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191671,,,,,,,,Discocactus catingicola Buining & Brederoo,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Discocactus,Discocactus,,,catingicola,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T13:09:09.765Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7282141,7282141,6,7707728,220,422,2519,8022255,,7282141,Discocactus catingicola,Discocactus catingicola Buining & Brederoo,Discocactus catingicola,,DWC_ARCHIVE,2023-07-06T13:09:09.765Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.646_2,Rio Paranaíba,,,LC,
3859950440,,,,,,,,,,,,,,,,,,,,,,,,,,38631922,,,,,,,,,,CC_BY_NC_4_0,,,2022-06-15T23:05:12Z,,,https://www.inaturalist.org/observations/38631922,,,,,kfp,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,Coordinate uncertainty increased to 30994m at the request of the observer,,,https://www.inaturalist.org/observations/38631922,38631922,,kfp,,,,,,,no evidence of flowering,,,,,,PRESENT,,,,,,,,Brasilicereus,,,,,,,,,,,2020-01-30T10:38:04,10:38:04-03:00,,,2020,1,30,Thu Jan 30 2020 10:38:04 GMT-0300 (GMT-3),,,,,,,,,,,SOUTH_AMERICA,,,,BR,Goiás,,,,"Goiás, BR",,,,,,,,-13.880514,-47.453643,30994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149181900,,,,Víctor de Paiva,,2021-01-05T04:26:24,,,"Maybe, just a hunch",442103,,,,,,,,Pilosocereus machrisii (E.Y.Dawson) Backeb.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pilosocereus,Pilosocereus,,,machrisii,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:57:22.420Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7284372,7284372,6,7707728,220,422,2519,3084370,,7284372,Pilosocereus machrisii,Pilosocereus machrisii (E.Y.Dawson) Backeb.,Pilosocereus machrisii,,DWC_ARCHIVE,2023-07-06T12:57:22.420Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.9_1,Goiás,BRA.9.61_2,Cavalcante,,,LC,
3859241871,,,,,,,,,,,,,,,,,,,,,,,,,,104243757,,,,,,,,,,CC_BY_NC_4_0,,,2022-06-15T22:46:53Z,,,https://www.inaturalist.org/observations/104243757,,,,,Meri Oliveira,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/104243757,104243757,,Meri Oliveira,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2018-04-07T00:00:00,,,,2018,4,7,07-04-18,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,,"Miralta, Montes Claros - MG, Brasil",,,,,,,,-16.534293,-43.903001,9888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270343051,,,,Martin Lowry,,2022-06-15T22:21:33,,,,440359,,,,,,,,Melocactus levitestatus Buining & Brederoo,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Melocactus,Melocactus,,,levitestatus,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:43:18.042Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7280606,7280606,6,7707728,220,422,2519,5384242,,7280606,Melocactus levitestatus,Melocactus levitestatus Buining & Brederoo,Melocactus levitestatus,,DWC_ARCHIVE,2023-07-06T12:43:18.042Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.501_2,Montes Claros,,,LC,
3858192899,,,,,,,,,,,,,,,,,,,,,,,,,,103767926,,,,,,,,,,CC_BY_NC_4_0,,,2022-06-20T09:07:36Z,,,https://www.inaturalist.org/observations/103767926,,,,,Jean Martins,,,,,,,,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/103767926,103767926,,Jean Martins,,,,,,,no evidence of flowering,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,2021-12-26T12:16:53,12:16:53-03:00,,,2021,12,26,26-12-21 12:16,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Goiás,,,,"Formosa, GO, Brasil",,,,,,,,-15.368773,-47.455372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271607678,,,,Víctor de Paiva,,2022-06-20T00:47:57,,,"@mrtnlowr , what do you think?",956099,,,,,,,,Discocactus fariae-peresii P.J.Braun,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Discocactus,Discocactus,,,fariae-peresii,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-07-06T12:44:09.297Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,9050572,9050572,6,7707728,220,422,2519,8022255,,9050572,Discocactus fariae-peresii,Discocactus fariae-peresii P.J.Braun,Discocactus fariae-peresii,,DWC_ARCHIVE,2023-07-06T12:44:09.297Z,2023-07-06T03:28:07.194Z,true,,BRA,Brazil,BRA.9_1,Goiás,BRA.9.89_2,Formosa,,,NE,
