id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
"69504699",2017-02-25,2017-02-25,,UTC,"918502",leonardovonlinsingen,Leonardo von Linsingen,2021-02-13 15:22:52 UTC,2021-02-28 07:24:14 UTC,research,,https://www.inaturalist.org/observations/69504699,https://static.inaturalist.org/photos/112790626/medium.jpeg,,,,"2","0",false,"2","Sengés - PR, 84220-000, Brasil",-24.1203338908,-49.3912442029,"158",,,,"158",,open,false,gps,gps,Cereus hildmannianus,Cereus hildmannianus,Mandacaru-de-fruto-amarelo,Plantae,"327664"
"69533168",2002-01-01 12:01:35 AM GMT-02:00,2002-01-01,2002-01-01 02:01:35 UTC,Mid-Atlantic,"918502",leonardovonlinsingen,Leonardo von Linsingen,2021-02-14 00:46:01 UTC,2022-10-25 13:42:17 UTC,research,,https://www.inaturalist.org/observations/69533168,https://static.inaturalist.org/photos/112842695/medium.jpeg,,,,"1","0",false,"2","Jaguariaíva - PR, 84200-000, Brasil",-24.1608658134,-49.651869759,"28",,,,"28",,open,false,gps,gps,Andes organ pipe cactus,Cereus hildmannianus,Mandacaru-de-fruto-amarelo,Plantae,"327664"
"69533690",2002-01-01 12:01:19 AM GMT-02:00,2002-01-01,2002-01-01 02:01:19 UTC,Mid-Atlantic,"918502",leonardovonlinsingen,Leonardo von Linsingen,2021-02-14 00:56:53 UTC,2021-02-28 20:38:29 UTC,research,,https://www.inaturalist.org/observations/69533690,https://static.inaturalist.org/photos/112843490/medium.jpeg,,,,"3","1",false,"2","Jaguariaíva - PR, 84200-000, Brasil",-24.259405909,-49.7495896742,"34",,,,"34",,open,false,gps,gps,Lepismium cruciforme,Lepismium cruciforme,Canambaia,Plantae,"439586"
"69537468",2005-06-06 12:28:08 PM GMT-03:00,2005-06-06,2005-06-06 15:28:08 UTC,Brasilia,"918502",leonardovonlinsingen,Leonardo von Linsingen,2021-02-14 02:21:25 UTC,2023-02-07 23:28:58 UTC,research,,https://www.inaturalist.org/observations/69537468,https://static.inaturalist.org/photos/112850788/medium.jpeg,,,,"3","0",false,"2","Sengés - PR, 84220-000, Brasil",-24.1149977009,-49.3956212327,"36",,,,"36",,open,false,gps,gps,Cereus hildmannianus,Cereus hildmannianus,Mandacaru-de-fruto-amarelo,Plantae,"327664"
"69644013",2021-02-15 2:33:45 PM GMT-03:00,2021-02-15,2021-02-15 17:33:45 UTC,Brasilia,"2399177",mattheusmota,Mattheus Mota,2021-02-16 00:01:27 UTC,2022-09-14 22:58:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69644013,https://inaturalist-open-data.s3.amazonaws.com/photos/113048758/medium.jpeg,,,,"4","1",false,"2","Vale da Lua - Rodovia GO-239, km 29 s/nº Zona Rural, Alto Paraíso de Goiás - GO, 73770-000, Brasil",-14.186424,-47.789279,,,,,,,open,false,,,Cereus bicolor,Cereus bicolor,,Plantae,"438210"
"69677272",2021-02-14 11:30:21 AM GMT-03:00,2021-02-14,2021-02-14 14:30:21 UTC,Brasilia,"2969121",bu_pinto,Bu Pinto,2021-02-16 17:17:57 UTC,2022-06-19 21:53:56 UTC,research,,https://www.inaturalist.org/observations/69677272,https://static.inaturalist.org/photos/113110410/medium.jpeg,,,,"5","0",false,"2",Fechados,-18.7990331598,-43.9041298628,"2056",,,,"2056",,open,false,gps,gps,Discocactus placentiformis,Discocactus placentiformis,,Plantae,"191674"
"69811707",2021-02-19 10:09:00 AM GMT-03:00,2021-02-19,2021-02-19 13:09:00 UTC,Brasilia,"918502",leonardovonlinsingen,Leonardo von Linsingen,2021-02-19 13:29:06 UTC,2021-02-28 20:38:17 UTC,research,,https://www.inaturalist.org/observations/69811707,https://static.inaturalist.org/photos/113367491/medium.jpeg,,,,"2","0",false,"2","Jaguariaíva - PR, 84200-000, Brasil",-24.184287,-49.696468,,,,,,,open,false,gps,gps,Lepismium cruciforme,Lepismium cruciforme,Canambaia,Plantae,"439586"
"69867831",2016-11-30 2:51:26 PM GMT-02:00,2016-11-30,2016-11-30 16:51:26 UTC,Mid-Atlantic,"918502",leonardovonlinsingen,Leonardo von Linsingen,2021-02-20 16:54:10 UTC,2021-02-28 07:24:07 UTC,research,,https://www.inaturalist.org/observations/69867831,https://static.inaturalist.org/photos/113472223/medium.jpeg,,,,"2","0",false,"2","Sengés - PR, 84220-000, Brasil",-24.117743244,-49.3686231226,"280",,,,"280",,open,false,gps,gps,Cereus hildmannianus,Cereus hildmannianus,Mandacaru-de-fruto-amarelo,Plantae,"327664"
"70077513",2015/07/16,2015-07-16,,Berlin,"764066",christian_d,,2021-02-24 06:54:37 UTC,2022-06-19 21:53:20 UTC,research,,https://www.inaturalist.org/observations/70077513,https://static.inaturalist.org/photos/113856173/medium.jpg,,,,"6","0",false,,"Diamantina, BR-MG, BR",-18.1310619887,-43.6032868446,"4000",,,,"30683",obscured,open,true,,,Discocactus placentiformis,Discocactus placentiformis,,Plantae,"191674"
"70284687",2008-06-29 1:20:14 AM GMT-03:00,2008-06-29,2008-06-29 04:20:14 UTC,Brasilia,"918502",leonardovonlinsingen,Leonardo von Linsingen,2021-02-27 23:37:50 UTC,2023-02-03 16:38:40 UTC,research,,https://www.inaturalist.org/observations/70284687,https://static.inaturalist.org/photos/114226386/medium.jpeg,,,,"2","0",false,"2","Paraná, BR",-24.2376616638,-49.7978293771,"127",,,,"30090",,obscured,true,gps,gps,Parodia ottonis,Parodia ottonis,,Plantae,"441716"
"70395829",2015/07/17 6:42 PM CEST,2015-07-17,2015-07-17 16:42:00 UTC,Berlin,"764066",christian_d,,2021-03-01 15:57:16 UTC,2022-08-16 09:39:50 UTC,research,,https://www.inaturalist.org/observations/70395829,https://static.inaturalist.org/photos/114431321/medium.jpg,,,,"3","0",false,,"Minas Gerais, BR",-17.1974182275,-43.3146552474,"4000",,,,"30764",obscured,open,true,,,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"70617190",2016/12/08 2:46 PM -0200,2016-12-08,2016-12-08 16:46:00 UTC,Brasilia,"4060614",a_f_r,,2021-03-05 18:02:08 UTC,2023-02-04 19:57:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70617190,https://inaturalist-open-data.s3.amazonaws.com/photos/114834524/medium.jpeg,,,,"4","0",false,,"São Gonçalo do Rio Preto - MG, Brasil",-18.0093003015,-43.3605702118,"6349",,,,"6349",,open,false,,,Cactos,Pilosocereus aurisetus,Facheiro-da-serra,Plantae,"442087"
"70617193",2016/12/08 2:55 PM -0200,2016-12-08,2016-12-08 16:55:00 UTC,Mid-Atlantic,"4060614",a_f_r,,2021-03-05 18:02:09 UTC,2022-06-19 21:54:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70617193,https://inaturalist-open-data.s3.amazonaws.com/photos/114834539/medium.jpeg,,,,"6","0",false,,"São Gonçalo do Rio Preto - MG, Brasil",-18.0093003015,-43.3605702118,"6349",,,,"6349",,open,false,,,Discocactus placentiformis,Discocactus placentiformis,,Plantae,"191674"
"71691320",2015/07/19 9:59 AM CEST,2015-07-19,2015-07-19 07:59:00 UTC,Berlin,"764066",christian_d,,2021-03-21 09:00:04 UTC,2021-05-11 05:57:02 UTC,research,,https://www.inaturalist.org/observations/71691320,https://static.inaturalist.org/photos/116760515/medium.jpg,,,,"2","0",false,,"Minas Gerais, BR",-16.4396496467,-42.9119708164,"5000",,,,"30810",obscured,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"71808693",2015/07/19,2015-07-19,,Berlin,"764066",christian_d,,2021-03-22 17:11:56 UTC,2021-07-14 23:11:47 UTC,research,,https://www.inaturalist.org/observations/71808693,https://static.inaturalist.org/photos/116970483/medium.jpg,,,,"2","0",false,,"Minas Gerais, BR",-16.4214100553,-42.9115472883,"5000",,,,"30810",obscured,open,true,,,Quipá,Tacinga inamoena,Quipá,Plantae,"444203"
"71808695",2015/07/19,2015-07-19,,Berlin,"764066",christian_d,,2021-03-22 17:11:56 UTC,2022-07-14 15:14:53 UTC,research,,https://www.inaturalist.org/observations/71808695,https://static.inaturalist.org/photos/116970539/medium.jpg,,,,"2","0",false,,"Minas Gerais, BR",-16.4966444634,-42.8652048146,"5000",,,,"30810",obscured,obscured,true,,,Micranthocereus auriazureus,Micranthocereus auriazureus,,Plantae,"185883"
"71886047",2014/01/21 8:35 AM -0400,2014-01-21,2014-01-21 12:35:00 UTC,La Paz,"548952",trfsinani,Thomaz Ricardo Favreto Sinani,2021-03-23 17:51:38 UTC,2021-03-23 19:47:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71886047,https://inaturalist-open-data.s3.amazonaws.com/photos/117110786/medium.jpg,,Chaco,"BRAZILIAN CHACO: a photographic manifest of biodiversity Photographic, technical and scientific dissemination book in 9:16 format for reading on cell phones and others, and domestic printing (168 x 297 mm) for non-commercial purposes. With almost 700 copyright photos with short captions, it presents the main phytophysiognomies and components of the fauna and flora of the Brazilian Chaco, located in Mato Grosso do Sul. Available in the international Figshare repository for free download: https://figshare.com/s/bac35dc9d6e9925bca7a. (374 p., DOI 10.6084/m9.figshare.13262726)","2","0",false,,Porto Murtinho,-21.7020019619,-57.6208733646,"28993",,,,"28993",,open,false,,,Harrisia bonplandii,Harrisia bonplandii,Pitaya-arbustiva,Plantae,"157462"
"71887092",2009/11/14 2:47 PM -0400,2009-11-14,2009-11-14 18:47:00 UTC,La Paz,"548952",trfsinani,Thomaz Ricardo Favreto Sinani,2021-03-23 18:07:32 UTC,2021-10-25 06:18:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71887092,https://inaturalist-open-data.s3.amazonaws.com/photos/117112679/medium.jpeg,,Chaco,"BRAZILIAN CHACO: a photographic manifest of biodiversity Photographic, technical and scientific dissemination book in 9:16 format for reading on cell phones and others, and domestic printing (168 x 297 mm) for non-commercial purposes. With almost 700 copyright photos with short captions, it presents the main phytophysiognomies and components of the fauna and flora of the Brazilian Chaco, located in Mato Grosso do Sul. Available in the international Figshare repository for free download: https://figshare.com/s/bac35dc9d6e9925bca7a. (374 p., DOI 10.6084/m9.figshare.13262726)","3","0",false,,Porto Murtinho,-21.7020019619,-57.6208733646,"28993",,,,"28993",,open,false,,,Gymnocalycium anisitsii,Gymnocalycium anisitsii,,Plantae,"438939"
"71887093",2010/12/21 8:45 AM -0400,2010-12-21,2010-12-21 12:45:00 UTC,La Paz,"548952",trfsinani,Thomaz Ricardo Favreto Sinani,2021-03-23 18:07:32 UTC,2021-10-25 06:18:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71887093,https://inaturalist-open-data.s3.amazonaws.com/photos/117112725/medium.jpeg,,Chaco,"BRAZILIAN CHACO: a photographic manifest of biodiversity Photographic, technical and scientific dissemination book in 9:16 format for reading on cell phones and others, and domestic printing (168 x 297 mm) for non-commercial purposes. With almost 700 copyright photos with short captions, it presents the main phytophysiognomies and components of the fauna and flora of the Brazilian Chaco, located in Mato Grosso do Sul. Available in the international Figshare repository for free download: https://figshare.com/s/bac35dc9d6e9925bca7a. (374 p., DOI 10.6084/m9.figshare.13262726)","3","0",false,,Porto Murtinho,-21.7020019619,-57.6208733646,"28993",,,,"28993",,open,false,,,Gymnocalycium anisitsii,Gymnocalycium anisitsii,,Plantae,"438939"
"72017462",2021-03-25 10:13:02 AM GMT-04:00,2021-03-25,2021-03-25 13:13:02 UTC,Atlantic Time (Canada),"4014246",emanuel86,Emanuel Bernardes,2021-03-25 14:14:43 UTC,2021-03-30 23:44:28 UTC,research,,https://www.inaturalist.org/observations/72017462,https://static.inaturalist.org/photos/117347756/medium.jpeg,,,,"2","0",false,"2","Vila Sao Jorge da Lagoa, Campo Grande - MS, 79095-350, Brasil",-20.5258466667,-54.6610483333,"7",,,,"7",,open,false,,,Cochineal Nopal Cactus,Opuntia cochenillifera,cacto-palma,Plantae,"165876"
"77274371",2017/03/11 ,2017-03-11,,Brasilia,"4140797",luciano_bernardes,Luciano Bernardes,2021-05-04 14:37:56 UTC,2023-02-04 19:46:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77274371,https://inaturalist-open-data.s3.amazonaws.com/photos/126368090/medium.jpg,,,,"2","0",false,,"Serra do Cipó, Santana do Riacho - MG, 35845-000, Brasil",-19.3367336,-43.6297332,"3903",,,,"3903",,open,false,,,Pilosocereus aurisetus,Pilosocereus aurisetus,Facheiro-da-serra,Plantae,"442087"
"77291328",2017/03/11 ,2017-03-11,,Brasilia,"4140797",luciano_bernardes,Luciano Bernardes,2021-05-04 16:07:35 UTC,2023-02-04 19:47:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77291328,https://inaturalist-open-data.s3.amazonaws.com/photos/126394158/medium.jpg,,,,"2","0",false,,"Serra do Cipó, Santana do Riacho - MG, 35845-000, Brasil",-19.3367336,-43.6297332,"3903",,,,"3903",,open,false,,,Pilosocereus aurisetus,Pilosocereus aurisetus,Facheiro-da-serra,Plantae,"442087"
"78569324",2021-04-13 09:42:27,2021-04-13,2021-04-13 11:42:27 UTC,UTC,"2164665",islayne,,2021-05-13 13:21:15 UTC,2021-05-13 22:39:23 UTC,research,,https://www.inaturalist.org/observations/78569324,https://inaturalist-open-data.s3.amazonaws.com/photos/128601471/medium.jpeg,,,,"1","0",false,"2",Brasil,-13.2041988065,-51.9252799451,"1501711",,,,"1501711",,open,false,gps,gps,Falsa-saborosa,Epiphyllum phyllanthus,Falsa-saborosa,Plantae,"191896"
"80009386",2021/05/23 5:02 PM -0400,2021-05-23,2021-05-23 21:02:00 UTC,Santiago,"4164244",ronaldo_g_lebowski,Ronaldo Garcia,2021-05-23 20:39:16 UTC,2022-08-16 09:40:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/80009386,https://inaturalist-open-data.s3.amazonaws.com/photos/131090947/medium.jpg,,,,"2","0",false,,"Milho Verde, Serro - MG, 39150-000, Brasil",-18.4735399,-43.4988285,"2057",,,,"2057",,open,false,,,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"80200330",2021/05/24 10:16 AM -0400,2021-05-24,2021-05-24 14:16:00 UTC,Santiago,"4164244",ronaldo_g_lebowski,Ronaldo Garcia,2021-05-25 03:42:35 UTC,2022-08-16 15:18:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/80200330,https://inaturalist-open-data.s3.amazonaws.com/photos/131428622/medium.jpg,,,,"1","0",false,,"Milho Verde, Serro - MG, 39150-000, Brasil",-18.4735399,-43.4988285,"2057",,,,"2057",,open,false,,,Cipocereus minensis leiocarpus,Cipocereus minensis leiocarpus,Tuna-de-fruto-azul-costado,Plantae,"1403399"
"80502313",2014/03/12 8:32 AM -0300,2014-03-12,2014-03-12 11:32:00 UTC,Brasilia,"4032262",david_bio,David Barros Muniz,2021-05-27 17:33:55 UTC,2023-04-06 10:59:38 UTC,research,,https://www.inaturalist.org/observations/80502313,https://static.inaturalist.org/photos/131903110/medium.jpg,,,,"2","0",false,,"Primeira Cruz - MA, Brasil",-2.4701993022,-43.3326986413,"244",,,,"244",,open,false,,,Cereus jamacaru jamacaru,Cereus jamacaru jamacaru,Mandacaru,Plantae,"418238"
"80502314",2014/03/11 9:34 AM -0300,2014-03-11,2014-03-11 12:34:00 UTC,Brasilia,"4032262",david_bio,David Barros Muniz,2021-05-27 17:33:55 UTC,2023-04-06 10:59:42 UTC,research,,https://www.inaturalist.org/observations/80502314,https://static.inaturalist.org/photos/131902603/medium.jpg,,,,"2","0",false,,"Santo Amaro do Maranhão - MA, Brasil",-2.5201889441,-43.2645076938,"244",,,,"244",,open,false,,,Cereus jamacaru jamacaru,Cereus jamacaru jamacaru,Mandacaru,Plantae,"418238"
"80502318",2014/03/12 8:28 AM -0300,2014-03-12,2014-03-12 11:28:00 UTC,Brasilia,"4032262",david_bio,David Barros Muniz,2021-05-27 17:33:56 UTC,2021-05-28 03:22:06 UTC,research,,https://www.inaturalist.org/observations/80502318,https://static.inaturalist.org/photos/131903369/medium.jpeg,,,,"1","0",false,,"Santo Amaro do Maranhão - MA, Brasil",-2.5914303288,-43.3062345616,"488",,,,"488",,open,false,,,Cereus jamacaru jamacaru,Cereus jamacaru jamacaru,Mandacaru,Plantae,"418238"
"81625750",Fri Jun 04 2021 16:00:00 GMT-0300 (GMT-3),2021-06-04,2021-06-04 19:00:00 UTC,Brasilia,"1643632",juliadegois,Júlia,2021-06-04 22:07:18 UTC,2021-06-06 12:27:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81625750,https://inaturalist-open-data.s3.amazonaws.com/photos/133891857/medium.jpg,,,,"2","0",false,"3","Gouveia, MG, BR",-18.65847,-43.885405,"7",,,,"7",,open,false,,,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"83395326",2021/05/27 8:44 AM -0300,2021-05-27,2021-05-27 11:44:00 UTC,Brasilia,"2498824",rdislich,Ricardo Dislich,2021-06-17 15:36:36 UTC,2022-07-24 19:56:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83395326,https://inaturalist-open-data.s3.amazonaws.com/photos/136960988/medium.jpeg,,,,"3","0",false,,"Tocantins, BR",-10.2576584928,-46.9076053784,"8",,,,"31199",,obscured,true,,,Cereus mirabella,Cereus mirabella,Mandacaru-de-Mirabela,Plantae,"190472"
"83568427",2021-06-17 12:40:49-03:00,2021-06-17,2021-06-17 15:40:49 UTC,America/Araguaina,"437496",barbosamo,Marcelo Barbosa,2021-06-18 23:19:40 UTC,2023-03-25 21:16:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83568427,https://inaturalist-open-data.s3.amazonaws.com/photos/137263395/medium.jpg,,,,"3","1",false,"3","Tocantins, BR",-10.4164387197,-46.8641568631,"212",,,,"31189",,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,"191671"
"83837556",2021-06-20 16:18:23,2021-06-20,2021-06-20 19:18:23 UTC,Brasilia,"1699754",ericfischerrempe,Eric Fischer Rempe,2021-06-20 20:09:57 UTC,2022-07-16 22:01:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83837556,https://inaturalist-open-data.s3.amazonaws.com/photos/137726205/medium.jpeg,,,,"2","0",false,"2","Distrito Federal, Brasília, BR",-15.9763674524,-48.2334576175,"11",,,,"11",,open,false,gps,gps,Falsa-saborosa,Epiphyllum phyllanthus,Falsa-saborosa,Plantae,"191896"
"85330184",2016/01/09 10:06 AM UTC,2016-01-09,2016-01-09 10:06:00 UTC,UTC,"3543912",nereston-nelinho-camargo,Nereston (Nelinho) Camargo,2021-07-02 13:08:40 UTC,2022-08-16 09:43:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85330184,https://inaturalist-open-data.s3.amazonaws.com/photos/140378732/medium.jpg,,,,"1","0",false,,"Santana do Riacho - MG, 35845-000, Brasil",-19.3359020332,-43.6422151168,"4",,,,"4",,open,false,,,Cipocereus pleurocarpus,Cipocereus pleurocarpus,Tuna-da-lapa-de-flor-amarelo-avermelhada,Plantae,"438251"
"85903935",Sat May 22 2021 12:54:33 GMT-0300 (GMT-3),2021-05-22,2021-05-22 15:54:33 UTC,Brasilia,"2162255",chrisrodrigues17,,2021-07-06 12:53:45 UTC,2023-03-15 00:31:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85903935,https://inaturalist-open-data.s3.amazonaws.com/photos/141423455/medium.jpg,,,,"3","0",false,"3","Goiás, BR",-14.3386726981,-47.3212993371,"5",,,,"30968",,obscured,true,,,Discocactus diersianus,Discocactus diersianus,,Plantae,"438503"
"86777947",2021-07-12 10:39:25,2021-07-12,2021-07-12 13:39:25 UTC,Brasilia,"4490090",joao_paulo_raimundo_borges,João Paulo Raimundo Borges,2021-07-12 21:44:04 UTC,2023-02-04 19:39:50 UTC,research,,https://www.inaturalist.org/observations/86777947,https://static.inaturalist.org/photos/143014916/medium.jpeg,,,,"5","0",false,"2","Diamantina, MG, 39100-000, Brasil",-18.2441245276,-43.5980220884,"2885",,,,"2885",,open,false,gps,gps,Pilosocereus aurisetus,Pilosocereus aurisetus,Facheiro-da-serra,Plantae,"442087"
"87975633",2021/07/06 1:43 PM -0300,2021-07-06,2021-07-06 16:43:00 UTC,Brasilia,"36080",rodolphsartin,Rodolph Delfino Sartin,2021-07-21 11:31:52 UTC,2023-03-21 18:35:37 UTC,research,,https://www.inaturalist.org/observations/87975633,https://static.inaturalist.org/photos/145102575/medium.jpeg,,,,"5","0",false,,"Paranã - TO, Brasil",-13.3375619574,-47.727752693,"61",,,,"61",,open,false,,,Discocactus catingicola,Discocactus catingicola,,Plantae,"191671"
"88330029",2021/07/22 10:31 AM -0300,2021-07-22,2021-07-22 13:31:00 UTC,Brasilia,"36080",rodolphsartin,Rodolph Delfino Sartin,2021-07-24 00:48:11 UTC,2022-09-11 22:20:21 UTC,research,,https://www.inaturalist.org/observations/88330029,https://static.inaturalist.org/photos/145718031/medium.jpeg,,,,"2","0",false,,"Pirenópolis - GO, Brasil",-15.7114516333,-48.9631578976,"4",,,,"4",,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"89094306",2021/07/01 10:31 AM -0300,2021-07-01,2021-07-01 13:31:00 UTC,Brasilia,"3900703",jpdandretta,João D'Andretta,2021-07-29 18:29:10 UTC,2021-08-19 10:20:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/89094306,https://inaturalist-open-data.s3.amazonaws.com/photos/147083340/medium.jpg,,,,"1","0",false,,"Tocantins, BR",-11.1639231854,-47.2522584961,"210",,,,"31158",,obscured,true,,,Pilosocereus parvus,Pilosocereus parvus,Xique-xique-anão,Plantae,"442109"
"90567328",2021/07/30 12:29 PM -0300,2021-07-30,2021-07-30 15:29:00 UTC,Brasilia,"2566790",ritasouza,,2021-08-09 18:45:49 UTC,2022-04-06 01:33:35 UTC,research,,https://www.inaturalist.org/observations/90567328,https://static.inaturalist.org/photos/149693875/medium.jpeg,,,,"2","0",false,,"São Paulo, BR",-24.1880846108,-49.1824801691,"162",,,,"30112",,obscured,true,,,Rhipsalis dissimilis,Rhipsalis dissimilis,,Plantae,"442987"
"90806144",2018/09/15 7:27 AM -0300,2018-09-15,2018-09-15 10:27:00 UTC,Brasilia,"4843087",wrsmaciel,William R S Maciel,2021-08-11 18:43:19 UTC,2022-07-22 10:22:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90806144,https://inaturalist-open-data.s3.amazonaws.com/photos/150109479/medium.jpeg,,,,"4","0",false,,"Minas Gerais, BR",-16.869676087,-43.182141829,"2076",,,,"30780",,obscured,true,,,Discocactus pseudoinsignis,Discocactus pseudoinsignis,,Plantae,"191675"
"91119959",2018/09/15 9:20 AM -0300,2018-09-15,2018-09-15 12:20:00 UTC,Brasilia,"4843087",wrsmaciel,William R S Maciel,2021-08-14 14:37:39 UTC,2021-08-26 20:33:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91119959,https://inaturalist-open-data.s3.amazonaws.com/photos/150671580/medium.jpeg,,,,"1","0",false,,"Minas Gerais, BR",-16.9264666956,-43.1047171676,"2076",,,,"30780",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"91700016",2018/11/16 7:36 AM -0300,2018-11-16,2018-11-16 09:36:00 UTC,Brasilia,"4795096",silvanasantos,Silvana Santos,2021-08-19 01:40:22 UTC,2022-07-22 10:21:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91700016,https://inaturalist-open-data.s3.amazonaws.com/photos/151724482/medium.jpg,,,,"3","0",false,,"Minas Gerais, BR",-16.9317859643,-43.1730068311,"2076",,,,"30780",,obscured,true,,,Discocactus pseudoinsignis,Discocactus pseudoinsignis,,Plantae,"191675"
"91700162",2018/11/16 9:01 AM -0300,2018-11-16,2018-11-16 11:01:00 UTC,Brasilia,"4795096",silvanasantos,Silvana Santos,2021-08-19 01:42:12 UTC,2023-02-21 15:34:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91700162,https://inaturalist-open-data.s3.amazonaws.com/photos/151725052/medium.jpg,,,,"2","0",false,,"Minas Gerais, BR",-16.9155420043,-43.1700736334,"2076",,,,"30780",,obscured,true,,,Jamacaru-peludo,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"92637287",2021-08-25 10:23:54,2021-08-25,2021-08-25 10:23:54 UTC,UTC,"2399177",mattheusmota,Mattheus Mota,2021-08-27 03:09:46 UTC,2023-02-07 23:02:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92637287,https://inaturalist-open-data.s3.amazonaws.com/photos/153416692/medium.jpeg,,,,"2","0",false,"2",Planaltina,-15.4534788989,-47.608916983,"6926",,,,"6926",,open,false,gps,gps,Cereus jamacaru calcirupicola,Cereus jamacaru calcirupicola,Mandacaru-do-calcário,Plantae,"418239"
"92637446",2021-08-25 11:05:56,2021-08-25,2021-08-25 14:05:56 UTC,Brasilia,"2399177",mattheusmota,Mattheus Mota,2021-08-27 03:12:36 UTC,2023-02-07 23:02:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92637446,https://inaturalist-open-data.s3.amazonaws.com/photos/153417037/medium.jpeg,,,,"2","0",false,"2",Gruta dos Milagres,-15.318167067,-47.7262810618,"259",,,,"259",,open,false,gps,gps,Cereus jamacaru calcirupicola,Cereus jamacaru calcirupicola,Mandacaru-do-calcário,Plantae,"418239"
"92637626",2021-08-25 11:07:04,2021-08-25,2021-08-25 14:07:04 UTC,Brasilia,"2399177",mattheusmota,Mattheus Mota,2021-08-27 03:14:06 UTC,2023-02-07 23:02:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92637626,https://inaturalist-open-data.s3.amazonaws.com/photos/153417177/medium.jpeg,,,,"2","0",false,"2",Gruta dos Milagres,-15.318167067,-47.7262810618,"259",,,,"259",,open,false,gps,gps,Cereus jamacaru calcirupicola,Cereus jamacaru calcirupicola,Mandacaru-do-calcário,Plantae,"418239"
"92839577",2018/10/12 9:10 AM -0300,2018-10-12,2018-10-12 12:10:00 UTC,Brasilia,"4795096",silvanasantos,Silvana Santos,2021-08-28 22:22:05 UTC,2021-09-13 20:21:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92839577,https://inaturalist-open-data.s3.amazonaws.com/photos/153777310/medium.jpg,,,,"2","0",false,,"Minas Gerais, BR",-20.0250394604,-44.3618893983,"5861",,,,"30508",,obscured,true,,,Arthrocereus glaziovii,Arthrocereus glaziovii,Mandacarim-anão,Plantae,"184397"
"92944228",2019-09-28,2019-09-28,,Santiago,"3970594",meri_oliveira,Meri Oliveira,2021-08-29 18:42:44 UTC,2023-01-03 23:04:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92944228,https://inaturalist-open-data.s3.amazonaws.com/photos/153968943/medium.jpeg,,,,"3","0",false,"2",Parque Estadual Serra Nova,-15.7082227495,-42.8052767739,"26785",,,,"26785",,open,false,gps,gps,Arrojadoa rhodantha,Arrojadoa rhodantha,Rabo-de-raposa,Plantae,"437301"
